ID,center_1,spread_1,center_2,spread_2,action,p,perr,F,F_micro,exp,num,as,ts,creator
30532-1611314281-GA,0.9736327170616987,0.026367282938301317,0.7513627778287669,0.1047411241715469,white,0.0,0.0,0.03727843015367056,0.00931960753841764,870.0,4.0,167.53420647473595,299853.0,GA
30550-1923529125-GA,0.9820911897629573,0.017908810237042716,0.5263470517110671,0.03561546478044167,white,1000.0,0.0,0.008253426091123249,0.008253426091123249,892.0,1.0,146.51678300746866,295289.0,GA
30574-767319374-GA,0.6167989529350966,0.24272419546896865,0.062449081308344256,0.062449081308344256,beige,0.0,0.0,0.01859427825364744,0.006198092751215813,4751.0,3.0,194.75129430268598,299900.0,GA
30590-948974316-GA,0.8488734208351292,0.15112657916487077,0.5,0.5,red,0.0,0.0,0.049962756387346104,0.00499627563873461,23319.0,10.0,210.6844010331287,299994.0,GA
30601-1804107996-GA,0.5184904187975908,0.48150958120240916,0.9406094545652646,0.05939054543473543,red,0.0,0.0,0.024368438606047548,0.006092109651511887,8811.0,4.0,201.91738417020338,299959.0,GA
30723-1388384362-GA,0.309945856886757,0.309945856886757,0.270360880274073,0.0859553674102973,blue,0.0,0.0,0.03462657800086203,0.004946654000123147,8042.0,7.0,249.11005889803897,299922.0,GA
30741-984166210-GA,0.15914002417694575,0.02569053384609979,0.8656936685129637,0.08049688378108844,beige,0.0,0.0,0.04828225752813288,0.009656451505626575,648.0,5.0,115.49082546555148,297884.0,GA
30781-1688149321-GA,0.4626991307339978,0.14767198649100244,0.8576640294694453,0.03986396978085499,beige,0.0,0.0,0.04863710869518281,0.006948158385026116,1838.0,7.0,175.6845317871936,299934.0,GA
30796-936863422-GA,0.2746738296542476,0.2746738296542476,0.09343093423964094,0.09343093423964094,red,0.0,0.0,0.017828144538475515,0.008914072269237757,7884.0,2.0,180.47726990040013,299725.0,GA
30814-596504772-GA,0.9455771315102741,0.054422868489725884,0.138067446005253,0.138067446005253,red,0.0,8.30870200902654E-115,0.01723242151205227,0.005744140504017423,2268.0,3.0,216.68709196362448,299733.0,GA
30828-1071967850-GA,0.8135164383964938,0.1864835616035062,0.14032136520261396,0.10861464747964387,red,0.0,0.0,0.011933861311271879,0.003977953770423959,6196.0,3.0,228.03240520296922,299927.0,GA
30880-783397233-GA,0.9391678977733426,0.0608321022266573,0.31833088435492407,0.10207637170120606,white,0.0,0.0,0.02926069900521378,0.007315174751303445,1824.0,4.0,158.0916288952782,299674.0,GA
30887-762610200-GA,0.6771098116089982,0.3228901883910018,0.3754877163672746,0.060861247832065646,white,0.0,0.0,0.010209341623118998,0.005104670811559499,5991.0,2.0,220.78916160895562,299857.0,GA
30903-1436310816-GA,0.4800852330389725,0.041362753815278486,0.4228662839815376,0.013852900889371161,blue,1000.0,3.0234752145676924E-70,0.12192411335127601,0.009378777950098154,842.0,13.0,113.00662308908889,299359.0,GA
30934-184567048-GA,0.6892456347503007,0.31075436524969935,0.062449081308344256,0.062449081308344256,beige,0.0,0.0,0.018614141422190835,0.004653535355547709,5923.0,4.0,195.18615479458998,299900.0,GA
31003-2114985532-GA,0.6869766483841553,0.10742274651751271,0.5138617312869771,0.07818515158445857,red,0.0,0.0,0.005738035613124202,0.005738035613124202,2723.0,1.0,203.4643676445498,299913.0,GA
31076-334909572-GA,0.8619479885143053,0.13805201148569468,0.9080149825895769,0.026922580227225212,white,1000.0,1.0E-323,0.1085581076689572,0.0077541505477826565,5092.0,14.0,137.04059561601622,299880.0,GA
31095-220521364-GA,0.3005884972281304,0.009017949126414765,0.7701591519397005,0.1660006317888133,white,0.0,0.0,0.06343431095093767,0.010572385158489612,446.0,6.0,172.88889549030105,296339.0,GA
31121-1018696962-GA,0.6555796215587417,0.3141170135487369,0.062449081308344256,0.062449081308344256,beige,0.0,0.0,0.028821788670397572,0.0057643577340795145,5979.0,5.0,195.139573842532,299900.0,GA
31239-352127719-GA,0.7412927449425888,0.06418291544776722,0.7947215340119367,0.04023130309234185,beige,1000.0,2.3885558693430197E-308,0.2512370351316549,0.02512370351316549,3581.0,10.0,69.6258112188507,299384.0,GA
31255-188214733-GA,0.0,0.0,0.3374157430168075,0.3374157430168075,black,105.51187920666493,45.4691998625253,0.0025881022357642984,0.0025881022357642984,0.0,1.0,354.8140701001207,31255.0,GA
31273-1884249696-GA,0.2573587591515337,0.06572247000845968,0.43409722107477966,0.021483752138022144,beige,1000.0,4.511387989393628E-166,0.008635303887270889,0.008635303887270889,1962.0,1.0,142.23516232684364,299749.0,GA
31357-960322047-GA,0.40633722684457074,0.022753543963696027,0.6060312776957645,0.1782168096889497,beige,1000.0,1.0E-323,0.006639266196103839,0.006639266196103839,5702.0,1.0,161.81644070674085,299283.0,GA
31421-1936017395-GA,0.29656729377228064,0.26502773206535324,0.5234209610120386,0.036375619466246095,blue,0.0,0.0,0.02309610029597858,0.005774025073994645,3078.0,4.0,221.89750948529095,299941.0,GA
31447-1948263537-GA,0.5016137692739021,0.04621291845849404,0.4666248853780661,0.024605003632219152,blue,0.0,1.664932560168529E-14,0.4128727294527086,0.008095543714758992,320.0,51.0,127.63811360265967,297202.0,GA
31724-1626461870-GA,0.5790534115045479,0.04083830226896612,0.42772899555363425,0.008990189317274466,blue,1000.0,0.0,0.008814212580967712,0.008814212580967712,494.0,1.0,121.22714189197488,299232.0,GA
31786-2051674093-GA,0.03110775993122197,0.03110775993122197,0.8460793295600818,0.1539206704399182,white,1000.0,0.0,0.16228239336564726,0.010142649585352954,6563.0,16.0,108.62018473999099,299937.0,GA
31795-480097014-GA,0.4369889608796244,0.4369889608796244,0.7360687041642385,0.26393129583576147,brown,0.0,1.0E-323,0.017060258895084716,0.004265064723771179,35722.0,4.0,250.06772747307284,299983.0,GA
31797-1365072989-GA,0.7439912743637676,0.25600872563623245,0.5142451371502044,4.5543693123040185E-5,red,0.0,176.64,0.0036097102531865263,0.0036097102531865263,4.0,1.0,165.33333333333334,281750.0,GA
31862-585200012-GA,0.22365182554516452,0.21058292560857614,0.6912182814627392,0.12671027271932095,blue,0.0,0.0,0.01813232732294422,0.006044109107648073,8088.0,3.0,231.27866667906287,299967.0,GA
31872-1000063831-GA,0.43202494067251884,0.005175556026168843,0.4867977014232322,0.18135837589612636,beige,1000.0,0.0,0.04782209548318471,0.006831727926169244,1298.0,7.0,152.29763523065972,299861.0,GA
31872-1348767817-GA,0.43093765678299156,0.003673614576096773,0.5049566854211827,0.19374576926578166,beige,1000.0,0.0,0.02102428184563885,0.007008093948546283,998.0,3.0,148.73651020241124,299861.0,GA
31874-920923666-GA,0.21489357927532352,0.21489357927532352,0.5535613675528248,0.4464386324471752,blue,0.0,0.0,0.011861228548194687,0.003953742849398229,29465.0,3.0,263.4406278767285,299996.0,GA
31916-896668079-GA,0.8846205905860811,0.0490143826957794,0.6560106552267098,0.08783885435503797,white,0.0,0.0,0.02554835683097414,0.008516118943658047,1381.0,3.0,147.90949328976754,299836.0,GA
32146-513308444-GA,0.5,0.5,0.9583147017006484,0.04168529829935169,black,0.0,0.0,0.021859060353927526,0.004371812070785505,6320.0,5.0,232.90091477006777,299975.0,GA
32293-81953012-GA,0.06059181159979954,0.06059181159979954,0.6455322485271688,0.3544677514728312,beige,0.0,0.0,0.03032230268058008,0.006064460536116016,6511.0,5.0,170.17122009879594,299881.0,GA
32307-25559405-GA,0.6799126751668124,0.281273179462175,0.8798241589416664,0.12017584105833351,blue,0.0,0.0,0.014258036171977463,0.004752678723992488,10382.0,3.0,212.77560453539547,299985.0,GA
32386-1231882550-GA,0.08728152350451018,0.08728152350451018,0.12428930479834172,0.12428930479834172,white,1000.0,0.0,0.06170616115924922,0.008815165879892745,15087.0,7.0,143.67311669601986,299942.0,GA
32415-1811972397-GA,0.5,0.5,0.9824764470777487,0.017523552922251273,black,0.0,0.0,0.017893714293846775,0.004473428573461694,2546.0,4.0,228.31278792321044,299843.0,GA
32430-1084627373-GA,0.9730729880584649,0.02692701194153513,0.7138108922515687,0.14229300974874515,white,0.0,0.0,0.012413329031852717,0.006206664515926359,1134.0,2.0,173.7275537323369,299853.0,GA
32475-428399234-GA,0.8045450926174882,0.1954549073825118,0.12250265603507596,2.4486228756796097E-4,white,1000.0,0.0,0.020856827731716578,0.006952275910572192,66.0,3.0,107.16931464092289,294829.0,GA
32597-1997227906-GA,0.8752336678343786,0.12476633216562133,0.6299993374866493,0.06569115648367746,white,0.0,0.0,0.02031574034826294,0.005078935087065735,2533.0,4.0,177.98911269802326,299977.0,GA
32852-1595691448-GA,0.8139603190119513,0.18603968098804863,0.17161560682120777,0.07871074712247964,red,0.0,0.0,0.013604277859867562,0.004534759286622521,4439.0,3.0,225.1359129061065,299927.0,GA
32931-24062148-GA,0.4407945389552417,0.4371954375371243,0.9672238245699651,0.032776175430034915,blue,0.0,0.0,0.02269156074124149,0.004538312148248298,4302.0,5.0,229.59610979742067,299918.0,GA
32947-1456301415-GA,0.2834616442215627,0.1529350478898271,0.49390846221978424,0.49390846221978424,red,0.0,1.0E-323,0.014664154066293695,0.0036660385165734237,22873.0,4.0,213.14504351426172,299999.0,GA
33346-507719423-GA,0.3903218093677068,0.008444662113715723,0.6831325734813718,0.02011753360974944,beige,1000.0,0.0,0.009279220466894916,0.009279220466894916,231.0,1.0,113.34559605287983,283231.0,GA
33466-745676095-GA,0.7818747488734712,0.002329947400260546,0.5476348245749878,0.07858901241046784,blue,1000.0,1.0206006897202802E-20,0.007659899924112484,0.007659899924112484,255.0,1.0,140.2142731199039,292223.0,GA
33474-240543108-GA,0.21489357927532352,0.21489357927532352,0.5,0.5,blue,0.0,0.0,0.014864566138750564,0.004954855379583521,32835.0,3.0,265.85051058333636,299996.0,GA
33486-376278401-GA,0.9395548053440844,0.06044519465591558,0.5,0.5,blue,0.0,0.0,0.0329438286217867,0.004706261231683814,9342.0,7.0,226.04265042481268,299985.0,GA
33548-438502672-GA,0.94383502665992,0.056164973340079916,0.5,0.5,blue,0.0,0.0,0.04287037215592947,0.004763374683992163,8716.0,9.0,226.37646690104677,299985.0,GA
33710-1080595497-GA,0.4715790121949443,0.09001757355923284,0.9063643028711474,0.09363569712885261,white,1000.0,0.0,0.1340762273514256,0.006384582254829791,11576.0,21.0,172.0725903668968,299705.0,GA
33750-424268408-GA,0.5,0.5,0.9438655777298991,0.0561344222701009,black,0.0,0.0,0.01700682343805779,0.0034013646876115576,8354.0,5.0,248.00194562098255,299975.0,GA
33848-1147674020-GA,0.4945078589211415,0.4945078589211415,0.9398336551090631,0.06016634489093681,brown,0.0,0.0,0.0227945925730723,0.00455891851461446,9103.0,5.0,226.4795822280438,299971.0,GA
33929-399892888-GA,0.6177675864535193,0.05268256092086959,0.69760987386532,0.04785197271992486,beige,0.0,0.0,0.03626280738116147,0.007252561476232294,739.0,5.0,142.74765891424278,299929.0,GA
33967-1781206907-GA,0.6943089629100008,0.10510876348261894,0.5073497470934637,0.045775667366502376,blue,1000.0,1.0E-323,0.021395900095561055,0.007131966698520352,6638.0,3.0,147.6913335536098,299884.0,GA
33977-1265620493-GA,0.6813543488209911,0.09215414939360933,0.5083066756145309,0.046732595887569534,blue,1000.0,1.0E-323,0.07155056437134988,0.007155056437134988,5972.0,10.0,147.2969117352848,299884.0,GA
34195-645821277-GA,0.9556226771306069,0.01639982252965283,0.21503958726323663,0.07162463153791893,white,0.0,2.746895056498245E-17,0.017036070078249057,0.008518035039124528,398.0,2.0,139.1680620274737,299300.0,GA
34233-451877189-GA,0.30690511928722314,0.30690511928722314,0.18490677224255947,0.18490677224255947,blue,0.0,0.0,0.019804386531605135,0.003960877306321027,17049.0,5.0,268.23595208392544,299949.0,GA
34471-1415317096-GA,0.9204947421723377,0.013715534448438982,0.13334269702845722,0.04248746037463,brown,0.0,0.0,0.22567684195726626,0.008679878536817932,181.0,26.0,136.8527455045774,298344.0,GA
34501-1409245324-GA,0.6845470790506039,0.12034042199927669,0.5136274809286911,0.10455377035676833,red,0.0,0.0,0.01637100265822154,0.005457000886073846,3996.0,3.0,213.6260937765734,299940.0,GA
34518-2029303559-GA,0.0,0.0,0.8401776963409677,0.15982230365903227,white,1000.0,0.0,0.016421739429771175,0.016421739429771175,0.0,1.0,122.1815694306763,34518.0,GA
34597-355447129-GA,0.12282365775615636,0.09978679461618906,0.11367345284015762,0.11367345284015762,red,0.0,1.0298065132596903E-170,0.018568243437863466,0.006189414479287822,3548.0,3.0,165.91339284768074,299675.0,GA
34689-1917747482-GA,0.45928860432672186,0.45928860432672186,0.03589792550057485,0.03589792550057485,beige,0.0,0.0,0.011332045112925368,0.005666022556462684,4862.0,2.0,185.40284354306397,299920.0,GA
34748-125139936-GA,0.665998257017719,0.10179159996639181,0.526928915493989,0.09125233579147049,red,0.0,0.0,0.02152744807106071,0.005381862017765178,2968.0,4.0,167.7140300082652,299913.0,GA
34753-1712420401-GA,0.7883301553504891,0.053688666764782234,0.38480722292653313,0.029697197692616056,blue,1000.0,2.988121641453805E-183,0.01675489525738414,0.00837744762869207,2148.0,2.0,138.86789008271157,299486.0,GA
34812-1558388168-GA,0.9144178088507828,0.037908071890451145,0.3232105541283872,0.08506633838021593,brown,1000.0,1.0E-323,0.0734164472281477,0.00734164472281477,4325.0,10.0,143.08978997933488,299362.0,GA
34966-451096832-GA,0.062482841245705356,0.062482841245705356,0.4377853123459928,0.4377853123459928,brown,0.0,0.0,0.041168325144553014,0.005146040643069127,8430.0,8.0,220.89827862747978,299968.0,GA
35022-1520868697-GA,0.5453476660738759,0.005166427002012308,0.5556724775387145,0.004258411919082661,red,1000.0,0.0,0.18109719915352265,0.18109719915352265,23.0,1.0,23.94186902231046,44176.0,GA
35036-64394314-GA,0.7694254717727649,0.14528229143496824,0.8758725269282809,0.12412747307171912,blue,0.0,0.0,0.04802562934764744,0.005336181038627493,5484.0,9.0,192.41651336346098,299923.0,GA
35046-1630519632-GA,0.9376230632755547,0.062376936724445275,0.503908119569895,0.035294333052529825,white,1000.0,1.6781246647979474E-262,0.02757056208531532,0.00689264052132883,3031.0,4.0,147.25201984576194,299587.0,GA
35116-2019583759-GA,0.2097329087732062,0.017072343502875204,0.7770409328837331,0.029649697572292133,beige,1000.0,5.073332923406074E-57,0.10661386824309114,0.03553795608103038,686.0,3.0,55.05002771966639,299780.0,GA
35132-152963471-GA,0.8573110792545698,0.0121152863123416,0.5023614141789711,0.036841038443453766,white,1000.0,4.468181509420439E-53,0.03463783004785478,0.006927566009570956,555.0,5.0,150.19039620544393,293557.0,GA
35499-847186082-GA,0.5366768756391385,0.09388087498088993,0.29334949446106023,0.018771924230233605,red,1000.0,5.645881028090642E-202,0.00679851429563538,0.00679851429563538,2353.0,1.0,153.00719671027662,299246.0,GA
35576-1474958947-GA,0.7537345312970415,0.08415445156457058,0.8971477988171175,0.021196956196725625,beige,0.0,3.910165015002453E-25,0.027152178062727326,0.009050726020909108,563.0,3.0,138.19042871098657,299453.0,GA
35781-1938996228-GA,0.23577031059741552,0.23577031059741552,0.12476010433005731,0.12476010433005731,red,0.0,0.0,0.005849603477557891,0.005849603477557891,8834.0,1.0,184.8883639839815,299725.0,GA
35790-520478993-GA,0.9505254028200285,0.04947459717997149,0.6727917318056417,0.11013013042501785,brown,1000.0,0.0,0.021773772458438846,0.007257924152812949,7300.0,3.0,145.4765000456601,299635.0,GA
35806-1082799673-GA,0.47730147544465895,0.47730147544465895,0.9418799257237116,0.05812007427628835,black,0.0,0.0,0.008248538985638,0.004124269492819,8196.0,2.0,255.79122172764036,299898.0,GA
35864-478587945-GA,0.6180948129457242,0.08109749012401202,0.5926236652608629,0.02555758602459668,red,0.0,0.0,0.05751696984282156,0.00958616164047026,666.0,6.0,149.90471422732966,299924.0,GA
35989-1210878981-GA,0.4163917293133014,0.012650357303390952,0.6064717476987231,0.2051649678096877,beige,1000.0,5.676279806592303E-305,0.09137480729461875,0.007614567274551562,3527.0,12.0,136.91057411265336,299283.0,GA
35993-2935069-GA,0.5606780149901873,0.05186384185259718,0.6811295623407629,0.052675419058789585,red,1000.0,8.8E-322,0.019590534382739146,0.006530178127579715,3702.0,3.0,153.5667682303826,299969.0,GA
36132-717487229-GA,0.6943089629100008,0.10510876348261894,0.5576634005590743,0.002624129056973845,blue,1000.0,0.0,0.035035665628383596,0.008758916407095899,368.0,4.0,122.18120247360795,295877.0,GA
36539-1570860739-GA,0.8949185390847667,0.018408802124435075,0.2913606364953418,0.10376313819603679,brown,1000.0,2.566496249643871E-218,0.2719127935436587,0.007155599830096282,2545.0,38.0,143.61950746480537,299362.0,GA
36601-1124777628-GA,0.25602943424080626,0.005594589957616358,0.7291915851950683,0.20696819853344556,white,0.0,0.0,0.04158822296132376,0.00693137049355396,345.0,6.0,193.94668086550865,299452.0,GA
36620-2134609819-GA,0.8442246168469275,0.04500380537985538,0.6530043570377957,0.08483255616612378,white,0.0,0.0,0.06005387132800911,0.0075067339160011385,1228.0,8.0,144.40290670801255,299836.0,GA
36624-1934351089-GA,0.02239722639451852,0.02239722639451852,0.8153003127401978,0.04034568345941003,red,0.0,0.0,0.007089996048464833,0.007089996048464833,282.0,1.0,143.90912354014893,298909.0,GA
36624-1048687866-GA,0.02239722639451852,0.02239722639451852,0.8052755568154979,0.04226874520660312,red,0.0,0.0,0.020076101883071764,0.005019025470767941,292.0,4.0,144.15046866144155,298909.0,GA
36630-1556572687-GA,0.665998257017719,0.10179159996639181,0.5186258907890782,0.10478925289578245,red,0.0,0.0,0.020682897246483808,0.0068942990821612695,3382.0,3.0,173.06563237004417,299913.0,GA
36636-1060274610-GA,0.28079751291881694,0.28079751291881694,0.4934332198871606,0.05141333814131363,blue,0.0,0.0,0.020365213647611513,0.005091303411902878,4352.0,4.0,222.19347489248162,299821.0,GA
36762-272676638-GA,0.7821033285256636,0.2178966714743364,0.5087099153088921,0.10947133597656747,red,0.0,1.0E-323,0.009755344424327624,0.004877672212163812,7391.0,2.0,222.01517450419894,299988.0,GA
36850-1754586756-GA,0.28853247316047176,0.08916086798676963,0.49037277983315364,0.11444733998869802,beige,1000.0,1.0E-323,0.024582527247311702,0.0081941757491039,13980.0,3.0,136.4589599814021,299962.0,GA
37158-1359941134-GA,0.45075654871293097,0.40876659969113427,0.062449081308344256,0.062449081308344256,beige,0.0,0.0,0.016770944401455948,0.005590314800485316,7655.0,3.0,194.5808268302179,299920.0,GA
37198-142392562-GA,0.9730729880584649,0.02692701194153513,0.7284178273321041,0.1387275481460315,white,0.0,0.0,0.02856803586525633,0.007142008966314083,1076.0,4.0,173.32626132073747,299853.0,GA
37275-1226127943-GA,0.49550000867206956,0.49550000867206956,0.9431663482327928,0.05683365176720728,black,0.0,0.0,0.024514651905988567,0.0040857753176647615,8256.0,6.0,254.71964995406736,299975.0,GA
37483-2007352400-GA,0.03490077796612837,0.03490077796612837,0.3564553593054122,0.3564553593054122,black,0.0,0.0,0.011665618999294703,0.003888539666431568,3801.0,3.0,265.1458513498499,299970.0,GA
37602-1361642992-GA,0.21061856342864144,0.21061856342864144,0.5058110184126623,0.49418898158733776,blue,0.0,1.0E-323,0.011704436248431899,0.0039014787494772996,31381.0,3.0,265.85051058334335,299996.0,GA
37667-656679745-GA,0.16433829602367545,0.08254981051083747,0.9400566275808291,0.059943372419170915,beige,0.0,0.0,0.025885026407934383,0.008628342135978127,1564.0,3.0,166.78518067644725,299759.0,GA
37936-1029827983-GA,0.4661481576651345,0.14960133738754336,0.851667507204874,0.03386744751628373,beige,0.0,0.0,0.07003197334254385,0.00636654303114035,1507.0,11.0,188.83352617881016,299934.0,GA
38040-1913834636-GA,1.0,0.0,0.1788737944689652,0.06140425160952349,white,91.54050385744156,47.61573622238443,0.028227693400909516,0.028227693400909516,0.0,1.0,38.835424883818916,38040.0,GA
38113-556017606-GA,0.9730729880584649,0.02692701194153513,0.7193316289904796,0.14781374648765605,white,0.0,0.0,0.03382492261733241,0.006764984523466482,1140.0,5.0,173.7275536992497,299853.0,GA
38125-1811923273-GA,0.5,0.5,0.81609148449135,0.18390851550865,yellow,0.0,1.0E-323,0.03456505812399251,0.004937865446284645,27258.0,7.0,216.87390535800915,299997.0,GA
38162-1710999399-GA,0.6606396369059409,0.33936036309405915,0.9391736757436145,0.060826324256385456,beige,0.0,0.0,0.011748219972003152,0.005874109986001576,6266.0,2.0,187.1584894681139,299934.0,GA
38217-1683456331-GA,0.45928860432672186,0.45928860432672186,0.04936623036507494,0.04936623036507494,beige,0.0,0.0,0.021579830070082198,0.0053949575175205496,6708.0,4.0,196.95546283656307,299920.0,GA
38420-109368196-GA,0.010680813444864535,0.010680813444864535,0.8442677523684425,0.1557322476315574,red,0.0,0.0,0.09535792231797406,0.007335224793690313,434.0,13.0,151.8753717326371,299058.0,GA
38534-1871272051-GA,0.13279170519704508,0.11409640133746782,0.9226585605990891,0.042545305437431014,beige,0.0,0.0,0.007134244496959121,0.007134244496959121,1486.0,1.0,170.11383457567433,299759.0,GA
38688-997937302-GA,0.6272805103098683,0.05077515168699931,0.3291712881278561,0.0747264394051407,beige,0.0,0.0,0.014839164684649362,0.007419582342324681,1092.0,2.0,182.27521744439514,299682.0,GA
39059-582234801-GA,0.7520664019577981,0.059350346099714735,0.5738531578692849,0.2998665871823258,white,0.0,0.0,0.01654002101216455,0.008270010506082275,5591.0,2.0,192.02665021464486,299618.0,GA
39103-1366201276-GA,0.20377371885124446,0.20377371885124446,0.5,0.5,blue,0.0,1.0E-323,0.01950742916117979,0.003901485832235958,30477.0,5.0,265.85017282291716,299996.0,GA
39109-904659543-GA,0.8651850908471148,0.1348149091528852,0.3395856657842449,0.07345752883076764,white,0.0,0.0,0.023282617018538367,0.007760872339512789,2836.0,3.0,163.80422216474665,299674.0,GA
39116-928072978-GA,0.36922050440296394,0.06725090885478083,0.4866489707074252,0.24583743608913433,blue,0.0,0.0,0.017201650977301013,0.005733883659100338,4958.0,3.0,238.81576284657964,299941.0,GA
39238-1819636976-GA,0.1525685830329497,0.1525685830329497,0.8226158634419554,0.0688370565304674,black,0.0,1.913738621907864E-147,0.030500695705148895,0.006100139141029779,3066.0,5.0,199.31773659413042,299834.0,GA
39264-1358366518-GA,0.5350710623635012,0.08947157788528701,0.329790115285678,0.04327769385717284,red,1000.0,0.0,0.03550534007166392,0.00887633501791598,5191.0,4.0,121.74773660295423,299521.0,GA
39292-687307723-GA,0.31269100690010965,0.24833420895341668,0.09205068628880755,0.09205068628880755,red,0.0,0.0,0.0175926718894197,0.00879633594470985,6742.0,2.0,165.97050541716058,299746.0,GA
39300-248090360-GA,0.16663868150811018,0.0802494250264027,0.9253070284563781,0.0018113310142054972,beige,0.0,0.0,0.008012441821527381,0.008012441821527381,39.0,1.0,144.04213197899432,285579.0,GA
39312-1197362108-GA,0.28079751291881694,0.28079751291881694,0.4872174411911596,0.04568248950739126,blue,0.0,0.0,0.019375074183698684,0.004843768545924671,3819.0,4.0,226.6901109591885,299821.0,GA
39352-588305769-GA,1.0,0.0,0.3105136701570929,0.1788808908497821,brown,1000.0,1.6296288162153524E-9,0.016798198320023185,0.016798198320023185,0.0,1.0,71.57776872919484,39352.0,GA
39392-592419444-GA,0.10835197910144756,0.0771671987946077,0.8446467017194039,0.0625800821903601,beige,0.0,0.0,0.01431817113712854,0.00715908556856427,1475.0,2.0,157.40446404063488,299361.0,GA
39423-666564999-GA,0.8442246168469275,0.04500380537985538,0.6645538118099654,0.07328310139395405,white,0.0,0.0,0.08312941575197917,0.007557219613816288,1060.0,11.0,143.76661680925233,299836.0,GA
39491-867613461-GA,0.5957500470151211,0.02807189043503594,0.619091348622505,0.0028984417917954364,blue,1000.0,5.565868302204233E-10,0.011325612531167263,0.011325612531167263,96.0,1.0,102.63468831889784,293965.0,GA
39515-1424686260-GA,0.4675778595446646,0.4639787581265472,0.9672238245699651,0.032776175430034915,blue,0.0,0.0,0.007642372375921616,0.003821186187960808,4456.0,2.0,229.59611225540726,299918.0,GA
39593-1180960945-GA,0.656496261194246,0.343503738805754,0.9474180936017833,0.05258190639821675,beige,0.0,0.0,0.010678358327172389,0.005339179163586194,5426.0,2.0,196.58044194160692,299637.0,GA
39680-895638226-GA,0.6574504787227649,0.012129601009706004,0.8196023010834488,0.03861002746370462,beige,1000.0,0.0,0.04312040764105046,0.04312040764105046,579.0,1.0,61.8674218825678,297410.0,GA
39967-135271998-GA,0.06059181159979954,0.06059181159979954,0.6146887945386867,0.38531120546131326,beige,0.0,0.0,0.01927452331851944,0.006424841106173147,6827.0,3.0,170.97456180542858,299881.0,GA
39972-31366325-GA,0.20366176001861094,0.1336407077224047,0.30261719642026974,0.02903872042204228,white,0.0,0.0,0.006905109360815655,0.006905109360815655,1240.0,1.0,153.38123903232787,299664.0,GA
40026-1666920257-GA,0.06166125142888328,0.06166125142888328,0.3613827044332679,0.3613827044332679,black,0.0,0.0,0.023357603409151672,0.003892933901525279,6719.0,6.0,262.1961027599158,299970.0,GA
40069-484961792-GA,0.02239722639451852,0.02239722639451852,0.7952024068145978,0.0795606583664637,red,0.0,0.0,0.06792880851830381,0.007547645390922645,558.0,9.0,137.55725898306443,298909.0,GA
40124-1187588231-GA,0.5042731865574268,0.49572681344257324,0.9705011552671146,0.0294988447328855,black,0.0,0.0,0.02122409207630881,0.004244818415261762,4244.0,5.0,239.17488436567194,299975.0,GA
40190-1180502548-GA,0.6443650103442997,0.3258895199613772,0.04117319983768082,0.04117319983768082,red,0.0,0.0,0.0050672893685262945,0.0050672893685262945,3926.0,1.0,207.07081873066608,299807.0,GA
40290-1933692366-GA,0.16322414638038052,0.07683488989867301,0.9079456516991823,0.027832396537524118,beige,0.0,0.0,0.02390381482931936,0.007967938276439787,670.0,3.0,161.7462036045075,299393.0,GA
40339-1975197447-GA,0.21642057897587075,0.21642057897587075,0.5,0.5,blue,0.0,0.0,0.027181859780708854,0.0038831228258155506,32207.0,7.0,265.85051058333636,299996.0,GA
40552-871864060-GA,0.5268969520020075,0.08890637665574125,0.5632599722592899,0.3566381601075478,beige,0.0,0.0,0.016224518480814583,0.005408172826938194,9427.0,3.0,193.58691468316806,299935.0,GA
40779-594220578-GA,0.6884746882859415,0.3115253117140585,0.8175573251996845,0.1824426748003155,black,0.0,0.0,0.028488201556373334,0.004069743079481905,16790.0,7.0,249.62311507120577,299990.0,GA
40800-140554055-GA,0.7821033285256636,0.2178966714743364,0.46995589266293697,0.09007309828564575,red,0.0,0.0,0.015093894765996393,0.005031298255332131,5988.0,3.0,216.6263640965205,299988.0,GA
40804-1472187266-GA,0.6884746882859415,0.3115253117140585,0.5,0.5,black,0.0,1.0E-323,0.020084485040029985,0.004016897008005997,45773.0,5.0,252.5848873195872,299990.0,GA
40827-1086259487-GA,0.7067127588851356,0.29328724111486426,0.5,0.5,black,0.0,1.0E-323,0.04290467311791043,0.003900424828900948,43195.0,11.0,252.57746026047852,299990.0,GA
41175-1806963342-GA,0.0,0.0,0.5036180810408946,0.22695586736838247,red,799.9999372159452,50.000259013561,0.004181236065198822,0.004181236065198822,0.0,1.0,73.44632426243219,41175.0,GA
41387-395557597-GA,0.5168779716408463,0.48312202835915374,0.6241150144799474,0.05965293215348161,white,0.0,0.0,0.01720417328133135,0.00573472442711045,8692.0,3.0,188.54824185413787,299977.0,GA
41476-1331861673-GA,0.13778256773969466,0.01081658895149272,0.8796135266527677,0.12038647334723229,white,1000.0,1.7534997074125267E-145,0.07796523752655568,0.01113789107522224,1697.0,7.0,102.81012674762994,296296.0,GA
41487-1433483919-GA,0.8326029607390867,3.297333266926161E-4,0.8115988964994918,0.04662373111634316,beige,0.0,665.9486135276027,0.016135837644971413,0.016135837644971413,4.0,1.0,158.33333333333334,161969.0,GA
